oekobaudatProcessUuid;oekobaudatDatastockUuid;oekobaudatDatastockName;productId;tBaustoffVersion;productName;eolCategoryId;eolCategoryName;eolScenarioUnbuiltReal;eolScenarioUnbuiltPotential;technologyFactor;Fremd-/Störstoffbeschreibung;Störstoffklasse
4160dc95-17a6-49c0-9a56-66d062c5c632;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;208;2024-Q4;Mineralfaser Deckenplatten (Dicke 0,015 m);107;Mineralwolle Steinwolle;Dep-;RC-;0.5;ohne Fremd-/Störstoffe;S0
4160dc95-17a6-49c0-9a56-66d062c5c632;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;208;2024-Q4;Mineralfaser Deckenplatten (Dicke 0,015 m);107;Mineralwolle Steinwolle;Dep-;RC-;0.5;kaschierung, gipskarton, putze, klebespachtel;S3
d3661bd8-0107-4081-987b-4bdd5cfcb68d;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;302;2024-Q4;Mineralwolle (SchrÃ¤gdach-DÃ¤mmung);107;Mineralwolle Steinwolle;Dep-;RC-;0.5;ohne Fremd-/Störstoffe;S0
d3661bd8-0107-4081-987b-4bdd5cfcb68d;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;302;2024-Q4;Mineralwolle (SchrÃ¤gdach-DÃ¤mmung);107;Mineralwolle Steinwolle;Dep-;RC-;0.5;kaschierung, gipskarton, putze, klebespachtel;S3
91412f3f-6077-44d4-9c9d-95c543bcb419;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;24;2024-Q4;Polyisobutylen (PIB) Kunststoffdachbahn;16;KSTBahn;EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
91412f3f-6077-44d4-9c9d-95c543bcb419;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;24;2024-Q4;Polyisobutylen (PIB) Kunststoffdachbahn;16;KSTBahn;EV-;EV-;0.0;klebereste;S3
498cd894-8ae6-458c-b874-9022cb148409;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;43;2024-Q4;Dachbahnen EPDM;16;KSTBahn;EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
498cd894-8ae6-458c-b874-9022cb148409;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;43;2024-Q4;Dachbahnen EPDM;16;KSTBahn;EV-;EV-;0.0;klebereste;S3
daba3305-6fa0-4035-bcd7-0e3534a01586;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;304;2024-Q4;Steinwolle Heizungsrohrschale;107;Mineralwolle Steinwolle;Dep-;RC-;0.5;ohne Fremd-/Störstoffe;S0
daba3305-6fa0-4035-bcd7-0e3534a01586;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;304;2024-Q4;Steinwolle Heizungsrohrschale;107;Mineralwolle Steinwolle;Dep-;RC-;0.5;kaschierung, gipskarton, putze, klebespachtel;S3
86d919ee-8f30-4ca4-9b7e-717aecba6ac0;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;342;2024-Q4;Zementestrich;138;Estrich CT - Zementestrich;Dep+;RC-;0.25;ohne Fremd-/Störstoffe;S0
86d919ee-8f30-4ca4-9b7e-717aecba6ac0;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;342;2024-Q4;Zementestrich;138;Estrich CT - Zementestrich;Dep+;RC-;0.25;geringfügig verunreinigt (konv. Besch, Klebstoffreste, Belagsreste, Bitumenreste);S2
86d919ee-8f30-4ca4-9b7e-717aecba6ac0;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;342;2024-Q4;Zementestrich;138;Estrich CT - Zementestrich;Dep+;RC-;0.25;"Heizungsverteilrohre; verunreinigt mit Dämmstoff, Kunststoff/Bitumen (Bahnen, Beschichtungen, Flüssigfolie/-abdichtung)";S3
3feca796-791b-46d3-8160-95ef243ffb9d;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;2;2024-Q4;Aluminium Profil;2;Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss);RC+;CL+;0.75;ohne Fremd-/Störstoffe;S0
3feca796-791b-46d3-8160-95ef243ffb9d;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;2;2024-Q4;Aluminium Profil;2;Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss);RC+;CL+;0.75;beschichtet;S2
5ad90c89-55b4-495f-9879-9b19356a2d1a;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;303;2024-Q4;Steinwolle FlachdÃ¤mmplatte;107;Mineralwolle Steinwolle;Dep-;RC-;0.5;ohne Fremd-/Störstoffe;S0
5ad90c89-55b4-495f-9879-9b19356a2d1a;ca70a7e6-0ea4-4e90-a947-d44585783626;OBD_2024_I;303;2024-Q4;Steinwolle FlachdÃ¤mmplatte;107;Mineralwolle Steinwolle;Dep-;RC-;0.5;kaschierung, gipskarton, putze, klebespachtel;S3
;;;9;2024-Q4;Beton - Carbonfasern / Textilbeton ;8;Beton - Carbonfasern ;Dep-;Dep-;0.0;ohne Fremd-/Störstoffe;S0
;;;9;2024-Q4;Beton - Carbonfasern / Textilbeton ;8;Beton - Carbonfasern ;Dep-;Dep-;0.0;"feinkörn. Material (Putze, Mörtel); org. Verbind., Bitumenreste, Gips in geringen Mengen (z.B. Feuchteabdichtungen, Spachteln, Anstriche)";S2
;;;9;2024-Q4;Beton - Carbonfasern / Textilbeton ;8;Beton - Carbonfasern ;Dep-;Dep-;0.0;"org. V., Bitumen, Gips, Leichtanteile in größeren Mengen (z.B. Gipsputz, Bitumendickschicht, Folien, Flüssigabdichtungen, Dämmstoffreste); Epoxidharz in geringen Mengen (Fugenmassen bei WU Beton, Feuchteabdichtung)";S3
;;;9;2024-Q4;Beton - Carbonfasern / Textilbeton ;8;Beton - Carbonfasern ;Dep-;Dep-;0.0;reaktionsharzbeschichtung (z.b. kunstharzbelag);S4
;;;61;2024-Q4;Elastomer-Dachbahnen;16;KSTBahn;EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;61;2024-Q4;Elastomer-Dachbahnen;16;KSTBahn;EV-;EV-;0.0;klebereste;S3
;;;233;2024-Q4;PIB-Dachbahnen (Polyisobutylen);16;KSTBahn;EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;233;2024-Q4;PIB-Dachbahnen (Polyisobutylen);16;KSTBahn;EV-;EV-;0.0;klebereste;S3
;;;243;2024-Q4;PP-/PE Folie;16;KSTBahn;EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;243;2024-Q4;PP-/PE Folie;16;KSTBahn;EV-;EV-;0.0;klebereste;S3
;;;26;2024-Q4;BlÃ¤hglasgranulatplatte;17;Leichtbeton - best case;SV;RC-;0.25;ohne Fremd-/Störstoffe;S0
;;;26;2024-Q4;BlÃ¤hglasgranulatplatte;17;Leichtbeton - best case;SV;RC-;0.25;"feinkörn. Material (Putze, Mörtel); org. Verbind., Bitumenreste, Gips in geringen Mengen (z.B. Feuchteabdichtungen, Spachteln, Anstriche)";S2
;;;26;2024-Q4;BlÃ¤hglasgranulatplatte;17;Leichtbeton - best case;SV;RC-;0.25;"org. V., Bitumen, Gips, Leichtanteile in größeren Mengen (z.B. Gipsputz, Bitumendickschicht, Folien, Flüssigabdichtungen, Dämmstoffreste); Epoxidharz in geringen Mengen (Fugenmassen bei WU Beton, Feuchteabdichtung)";S3
;;;27;2024-Q4;BlÃ¤hperlit-Platten;18;Mineralplatte;Dep+;SV;0.75;ohne Fremd-/Störstoffe;S0
;;;27;2024-Q4;BlÃ¤hperlit-Platten;18;Mineralplatte;Dep+;SV;0.75;Putze, Klebespachtel (WDVS), Alukaschierung, Gipskarton;S2
;;;51;2024-Q4;DFF: Alu-Kunststoff-Komposit [kg/mÂ² Rahmen];20;PVC hart;SV;SV;0.0;metallteile;S1
;;;54;2024-Q4;DFF: Kunststoffrahmen PVC  [kg/mÂ² Rahmen];20;PVC hart;SV;SV;0.0;metallteile;S1
;;;83;2024-Q4;Kunststoffrahmen PVC mit Aludeckschale [kg/mÂ² Rahmen];20;PVC hart;SV;SV;0.0;metallteile;S1
;;;220;2024-Q4;OSB Platte;32;Holzwerkstoff - nicht beschichtet;RC+;RC+;1.0;dampfdruckausgleichsschicht (bitumenbahnen mit metalleinlage);S2
;;;220;2024-Q4;OSB Platte;32;Holzwerkstoff - nicht beschichtet;RC+;RC+;1.0;verunreinigt mit dämmstoff, kunststoff/bitumen (bahnen, beschichtungen);S3
;;;110;2024-Q4;HanfdÃ¤mmplatte (druckbelastet);47;DS Pflanzenfaser mit Zusatzstoffen (FSM, Bindemittel);EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;110;2024-Q4;HanfdÃ¤mmplatte (druckbelastet);47;DS Pflanzenfaser mit Zusatzstoffen (FSM, Bindemittel);EV-;EV-;0.0;putz, klebespachtel, klebstoff;S3
;;;110;2024-Q4;HanfdÃ¤mmplatte (druckbelastet);47;DS Pflanzenfaser mit Zusatzstoffen (FSM, Bindemittel);EV-;EV-;0.0;putz;S3
;;;111;2024-Q4;HanfdÃ¤mmplatte (nicht druckbelastet);47;DS Pflanzenfaser mit Zusatzstoffen (FSM, Bindemittel);EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;111;2024-Q4;HanfdÃ¤mmplatte (nicht druckbelastet);47;DS Pflanzenfaser mit Zusatzstoffen (FSM, Bindemittel);EV-;EV-;0.0;putz, klebespachtel, klebstoff;S3
;;;111;2024-Q4;HanfdÃ¤mmplatte (nicht druckbelastet);47;DS Pflanzenfaser mit Zusatzstoffen (FSM, Bindemittel);EV-;EV-;0.0;putz;S3
;;;116;2024-Q4;Hochlochziegel (hochporosiert), ohne MÃ¶rtel / Kleb.;64;Ziegel - HLZ hochporosiert;SV;RC-;0.75;ohne Fremd-/Störstoffe;S0
;;;116;2024-Q4;Hochlochziegel (hochporosiert), ohne MÃ¶rtel / Kleb.;64;Ziegel - HLZ hochporosiert;SV;RC-;0.75;"feinkörn. Material (Putze, Mörtel); org. Verbind., Bitumenreste, Gips in geringen Mengen (z.B. Feuchteabdichtungen, Spachteln, Anstriche)";S2
;;;116;2024-Q4;Hochlochziegel (hochporosiert), ohne MÃ¶rtel / Kleb.;64;Ziegel - HLZ hochporosiert;SV;RC-;0.75;"org. V., Bitumen, Gips, Leichtanteile in größeren Mengen (z.B. Gipsputz, Bitumendickschicht, Folien, Flüssigabdichtungen, Dämmstoffreste); Epoxidharz in geringen Mengen (Fugenmassen bei WU Beton, Feuchteabdichtung)";S3
;;;117;2024-Q4;Hochlochziegel mineralisch gefÃ¼llt, ohne MÃ¶rtel / Kleb.;65;Ziegel mineralisch gefÃ¼llt;Dep+;RC-;0.75;ohne Fremd-/Störstoffe;S0
;;;117;2024-Q4;Hochlochziegel mineralisch gefÃ¼llt, ohne MÃ¶rtel / Kleb.;65;Ziegel mineralisch gefÃ¼llt;Dep+;RC-;0.75;"feinkörn. Material (Putze, Mörtel); org. Verbind., Bitumenreste, Gips in geringen Mengen (z.B. Feuchteabdichtungen, Spachteln, Anstriche)";S2
;;;117;2024-Q4;Hochlochziegel mineralisch gefÃ¼llt, ohne MÃ¶rtel / Kleb.;65;Ziegel mineralisch gefÃ¼llt;Dep+;RC-;0.75;"org. V., Bitumen, Gips, Leichtanteile in größeren Mengen (z.B. Gipsputz, Bitumendickschicht, Folien, Flüssigabdichtungen, Dämmstoffreste); Epoxidharz in geringen Mengen (Fugenmassen bei WU Beton, Feuchteabdichtung)";S3
;;;120;2024-Q4;Holzdielenboden - unproblem. Beschichtet;67;Holzdielenboden;RC+;CL-;1.0;ohne Fremd-/Störstoffe;S0
;;;120;2024-Q4;Holzdielenboden - unproblem. Beschichtet;67;Holzdielenboden;RC+;CL-;1.0;naturfarbe (öl, wachs, lasur);S1
;;;120;2024-Q4;Holzdielenboden - unproblem. Beschichtet;67;Holzdielenboden;RC+;CL-;1.0;geringfügig verunreinigt (konv. Besch, Klebstoffreste, Belagsreste, Bitumenreste);S2
;;;120;2024-Q4;Holzdielenboden - unproblem. Beschichtet;67;Holzdielenboden;RC+;CL-;1.0;problematische beschichtung (schwermetalle, halogene, biozide);S4
;;;120;2024-Q4;Holzdielenboden - unproblem. Beschichtet;67;Holzdielenboden;RC+;CL-;1.0;Klebstoff-, Bodenbelagsreste, Trennfolien;S2
;;;136;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.23 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;ohne Fremd-/Störstoffe;S0
;;;136;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.23 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;metallteile;S1
;;;136;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.23 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;geringfügig verunreinigt (konv. Besch, Klebstoffreste, Belagsreste, Bitumenreste);S2
;;;136;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.23 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;problematische beschichtung (schwermetalle, halogene, biozide);S4
;;;137;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.34 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;ohne Fremd-/Störstoffe;S0
;;;137;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.34 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;metallteile;S1
;;;137;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.34 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;geringfügig verunreinigt (konv. Besch, Klebstoffreste, Belagsreste, Bitumenreste);S2
;;;137;2024-Q4;InnentÃ¼r (Vollspanplatte), Fl.gew.34 kg/mÂ², laminiert oder lackiert;73;InnentÃ¼r - Spanplatte;EV-;RC-;0.75;problematische beschichtung (schwermetalle, halogene, biozide);S4
;;;279;2024-Q4;Silikatputz;83;organ. Putz;Dep-;Dep-;0.0;ohne Fremd-/Störstoffe;S0
;;;281;2024-Q4;Silikonharzputz;83;organ. Putz;Dep-;Dep-;0.0;ohne Fremd-/Störstoffe;S0
;;;182;2024-Q4;Lehmbauplatte;90;Lehmbauplatte;SV;CL+;0.75;Lehmputz, Lehmfarbe;S1
;;;182;2024-Q4;Lehmbauplatte;90;Lehmbauplatte;SV;CL+;0.75;Verunreinigungen mit natürl. Materialien (Naturfarbe, Kalkmörtel, Armierungsgewebe);S2
;;;182;2024-Q4;Lehmbauplatte;90;Lehmbauplatte;SV;CL+;0.75;"konvent. wandfarbe; zement, kalk, gips, kunststoffe";S3
;;;182;2024-Q4;Lehmbauplatte;90;Lehmbauplatte;SV;CL+;0.75;problematische beschichtung (schwermetalle, halogene, biozide);S4
;;;185;2024-Q4;Lehm-Klebe- und HaftmÃ¶rtel;93;Lehmputz;SV;CL+;0.75;ohne Fremd-/Störstoffe;S0
;;;185;2024-Q4;Lehm-Klebe- und HaftmÃ¶rtel;93;Lehmputz;SV;CL+;0.75;Lehmputz, Lehmfarbe;S1
;;;185;2024-Q4;Lehm-Klebe- und HaftmÃ¶rtel;93;Lehmputz;SV;CL+;0.75;Verunreinigungen mit natürl. Materialien (Naturfarbe, Kalkmörtel, Armierungsgewebe);S2
;;;185;2024-Q4;Lehm-Klebe- und HaftmÃ¶rtel;93;Lehmputz;SV;CL+;0.75;konvent. wandfarbe, problematische beschichtung  (schwermetalle, halogene, biozide);S4
;;;186;2024-Q4;Lehmputz;93;Lehmputz;SV;CL+;0.75;ohne Fremd-/Störstoffe;S0
;;;186;2024-Q4;Lehmputz;93;Lehmputz;SV;CL+;0.75;Lehmputz, Lehmfarbe;S1
;;;186;2024-Q4;Lehmputz;93;Lehmputz;SV;CL+;0.75;Verunreinigungen mit natürl. Materialien (Naturfarbe, Kalkmörtel, Armierungsgewebe);S2
;;;186;2024-Q4;Lehmputz;93;Lehmputz;SV;CL+;0.75;konvent. wandfarbe, problematische beschichtung  (schwermetalle, halogene, biozide);S4
;;;195;2024-Q4;Leichtlehm (Stroh-Lehm-Gemisch);100;Leichtlehm (organ./mineral.);SV;RC-;0.75;Lehmputz, Lehmfarbe;S1
;;;195;2024-Q4;Leichtlehm (Stroh-Lehm-Gemisch);100;Leichtlehm (organ./mineral.);SV;RC-;0.75;Verunreinigungen mit natürl. Materialien (Naturfarbe, Kalkmörtel, Armierungsgewebe);S2
;;;195;2024-Q4;Leichtlehm (Stroh-Lehm-Gemisch);100;Leichtlehm (organ./mineral.);SV;RC-;0.75;"konvent. wandfarbe; zement, kalk, gips, kunststoffe";S3
;;;195;2024-Q4;Leichtlehm (Stroh-Lehm-Gemisch);100;Leichtlehm (organ./mineral.);SV;RC-;0.75;problematische beschichtung (schwermetalle, halogene, biozide);S4
;;;195;2024-Q4;Leichtlehm (Stroh-Lehm-Gemisch);100;Leichtlehm (organ./mineral.);SV;RC-;0.75;pur-, pir-reste;S2
;;;196;2024-Q4;Leichtlehmputz;100;Leichtlehm (organ./mineral.);SV;RC-;0.75;Lehmputz, Lehmfarbe;S1
;;;196;2024-Q4;Leichtlehmputz;100;Leichtlehm (organ./mineral.);SV;RC-;0.75;Verunreinigungen mit natürl. Materialien (Naturfarbe, Kalkmörtel, Armierungsgewebe);S2
;;;196;2024-Q4;Leichtlehmputz;100;Leichtlehm (organ./mineral.);SV;RC-;0.75;"konvent. wandfarbe; zement, kalk, gips, kunststoffe";S3
;;;196;2024-Q4;Leichtlehmputz;100;Leichtlehm (organ./mineral.);SV;RC-;0.75;problematische beschichtung (schwermetalle, halogene, biozide);S4
;;;196;2024-Q4;Leichtlehmputz;100;Leichtlehm (organ./mineral.);SV;RC-;0.75;pur-, pir-reste;S2
;;;223;2024-Q4;PE Weichschaum;109;KSTDÃ¤mm (PE);EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;223;2024-Q4;PE Weichschaum;109;KSTDÃ¤mm (PE);EV-;EV-;0.0;verunreinigt mit bitumen, putze, klebespachtel, klebstoffe;S3
;;;225;2024-Q4;PE-Drainageplatten;109;KSTDÃ¤mm (PE);EV-;EV-;0.0;ohne Fremd-/Störstoffe;S0
;;;225;2024-Q4;PE-Drainageplatten;109;KSTDÃ¤mm (PE);EV-;EV-;0.0;verunreinigt mit bitumen, putze, klebespachtel, klebstoffe;S3
;;;248;2024-Q4;PVC-Dachbahnen;117;PVC-Folie;EB;SV;0.5;ohne Fremd-/Störstoffe;S0
;;;260;2024-Q4;Schafwolle (ohne Zusatzstoffe);120;Schafwolle;EV-;RC+;0.75;ohne Fremd-/Störstoffe;S0
;;;260;2024-Q4;Schafwolle (ohne Zusatzstoffe);120;Schafwolle;EV-;RC+;0.75;kaschierung, gipskarton, putze, klebespachtel;S3
;;;286;2024-Q4;Splitt 2/8, dauerelastisch gebunden (Latex, sonstige Polymere);124;SchÃ¼ttung organ./min. gebunden;Dep-;Dep-;0.0;ohne Fremd-/Störstoffe;S0
;;;286;2024-Q4;Splitt 2/8, dauerelastisch gebunden (Latex, sonstige Polymere);124;SchÃ¼ttung organ./min. gebunden;Dep-;Dep-;0.0;kunststoff-, bitumenbahnen;S3
